id	structure
unige:142618	Section de mathématiques
unige:142624	Département de droit public
unige:142710	Département de droit public
unige:142781	Département d'histoire du droit et des doctrines juridiques et politiques
unige:142782	Section des sciences de l'éducation
unige:142783	Département d'histoire générale
unige:142784	Section des sciences de l'éducation
unige:142785	Section des sciences de l'éducation
unige:142787	Section de psychologie
unige:142788	Section de psychologie
unige:142789	Section de psychologie
unige:142791	Section de psychologie
unige:142792	Section de psychologie
unige:142793	Section de psychologie
unige:142794	Section de psychologie
unige:142795	Section de psychologie
unige:142796	Centre d'études juridiques européennes
unige:142796	Département de droit international public et organisation internationale
unige:142797	Centre d'études juridiques européennes
unige:142797	Département de droit international public et organisation internationale
unige:142798	Centre d'études juridiques européennes
unige:142798	Département de droit international public et organisation internationale
unige:142799	Centre d'études juridiques européennes
unige:142799	Département de droit international public et organisation internationale
unige:142800	Centre d'études juridiques européennes
unige:142800	Département de droit international public et organisation internationale
unige:142801	Section de psychologie
unige:142802	Section de psychologie
unige:142803	Section de psychologie
unige:142804	Section de psychologie
unige:142805	Section de psychologie
unige:142806	Section de psychologie
unige:142807	Section de psychologie
unige:142808	Section de psychologie
unige:142809	Section de psychologie
unige:142810	Section de psychologie
unige:142811	Section de psychologie
unige:142812	Section de psychologie
unige:142813	Section de psychologie
unige:142814	Section de psychologie
unige:142815	Section de psychologie
unige:142816	Section de psychologie
unige:142817	Section de psychologie
unige:142818	Section de psychologie
unige:142819	Section de psychologie
unige:142820	Faculté de droit
unige:142821	Faculté de droit
unige:142824	Section de psychologie
unige:142825	Section de psychologie
unige:142826	Section de psychologie
unige:142827	Section de psychologie
unige:142828	Section de psychologie
unige:142835	Section de psychologie
unige:142836	Section de psychologie
unige:142838	Section de psychologie
unige:142843	Département de droit civil
unige:142845	Département de sociologie
unige:142845	Institut de recherches sociologiques
unige:142847	Département de physique de la matière quantique
unige:142848	Groupe de physique appliquée
unige:142849	Centre universitaire d'informatique
unige:142849	Département d'informatique
unige:142851	Département des sciences de la Terre
unige:142852	Département de physique de la matière quantique
unige:142853	Département de physique de la matière quantique
unige:142867	Département de physique de la matière quantique
unige:142876	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:142877	Département de physique nucléaire et corpusculaire
unige:142879	Section de mathématiques
unige:142933	Département de droit civil
unige:142933	Département de droit commercial
unige:142942	Centre universitaire d'informatique
unige:142942	Département d'informatique
unige:142943	Centre universitaire d'informatique
unige:142943	Département d'informatique
unige:143037	Section de mathématiques
unige:143042	Centre universitaire d'informatique
unige:143042	Département d'informatique
unige:143066	Département de physique théorique
unige:143090	Département des sciences de la Terre
unige:143094	Global Studies Institute
unige:143095	Global Studies Institute
unige:143116	Département de chimie organique
unige:143117	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:143155	Département de chimie organique
unige:143189	Département de sociologie
unige:143189	Institut de recherches sociologiques
unige:143190	Faculté de droit
unige:143191	Département de sociologie
unige:143191	Institut de recherches sociologiques
unige:143199	Département de droit international privé
unige:143202	Département de droit international privé
unige:143207	Département des langues et des littératures françaises et latines médiévales
unige:143208	Département des langues et des littératures françaises et latines médiévales
unige:143209	Département des langues et des littératures françaises et latines médiévales
unige:143210	Section de psychologie
unige:143211	Section de psychologie
unige:143212	Département des langues et des littératures françaises et latines médiévales
unige:143213	Section de psychologie
unige:143214	Section de psychologie
unige:143215	Section de psychologie
unige:143216	Section de psychologie
unige:143217	Section de psychologie
unige:143218	Section de psychologie
unige:143219	Section de psychologie
unige:143220	Section de psychologie
unige:143221	Section de psychologie
unige:143222	Département des langues et des littératures françaises et latines médiévales
unige:143257	Département de chimie organique
unige:143258	Section de psychologie
unige:143263	Section de psychologie
unige:143267	Département de sociologie
unige:143271	Département des sciences de la Terre
unige:143273	Institut des sciences de l'environnement
unige:143273	Département de droit international public et organisation internationale
unige:143275	Institut des sciences de l'environnement
unige:143275	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:143276	Institut des sciences de l'environnement
unige:143276	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:143278	Département de traitement informatique multilingue
unige:143280	Département des sciences de la Terre
unige:143297	Département de chimie minérale, analytique et appliquée
unige:143298	Département de physique de la matière quantique
unige:143298	Département de chimie minérale, analytique et appliquée
unige:143299	Département de chimie minérale, analytique et appliquée
unige:143300	Département de chimie minérale, analytique et appliquée
unige:143320	Section des sciences de l'éducation
unige:143349	Académie de droit international humanitaire
unige:143349	Département de droit international public et organisation internationale
unige:143351	Groupe de physique appliquée
unige:143352	Département de chimie minérale, analytique et appliquée
unige:143372	Département de chimie organique
unige:143394	Département de minéralogie
unige:143402	Section de psychologie
unige:143403	Département de géologie et de paléontologie
unige:143406	Département des sciences de la Terre
unige:143409	Département des sciences de la Terre
unige:143410	Département des sciences de la Terre
unige:143411	Département des sciences de la Terre
unige:143412	Département des sciences de la Terre
unige:143437	Département de traduction
unige:143438	Département de géographie et environnement
unige:143439	Département de géographie et environnement
unige:143440	Département de géographie et environnement
unige:8540	Section de mathématiques
unige:8541	Section de mathématiques
unige:8542	Section de mathématiques
unige:8543	Département de géologie et de paléontologie
unige:8543	Département des sciences de la Terre
unige:8545	Section de mathématiques
unige:8546	Section de mathématiques
unige:8547	Département de sociologie
unige:8548	Département de sociologie
unige:8549	Département de droit civil
unige:8550	Département de droit civil
unige:8551	Département de droit civil
unige:8552	Département de droit civil
unige:8553	Département de droit civil
unige:8553	Département de droit commercial
unige:8554	Département de droit civil
unige:8555	Département de droit civil
unige:8556	Département de droit civil
unige:8557	Département de droit civil
unige:8558	Département de droit civil
unige:8559	Département de droit civil
unige:8560	Département de droit civil
unige:8561	Département de droit civil
unige:8562	Département de droit civil
unige:8563	Département de droit civil
unige:8564	Département de droit civil
unige:8565	Département de droit civil
unige:8567	Département de droit civil
unige:8568	Département de droit civil
unige:8570	Département de droit civil
unige:8570	Département de droit commercial
unige:8571	Département de droit civil
unige:8572	Département de droit civil
unige:8573	Département de droit civil
unige:8574	Département de droit commercial
unige:8575	Centre du droit de l'art
unige:8575	Département de droit civil
unige:8575	Département de droit commercial
unige:8576	Département de droit civil
unige:8577	Académie de droit international humanitaire
unige:8577	Département de droit international public et organisation internationale
unige:8579	Centre universitaire d'informatique
unige:8579	Département d'informatique
unige:8580	Département de droit civil
unige:8581	Département de droit civil
unige:8582	Département de droit civil
unige:8583	Département de droit civil
unige:8584	Département de droit civil
unige:8585	Département de droit civil
unige:8586	Département de droit civil
unige:8587	Département de droit civil
unige:8588	Département de droit civil
unige:8589	Research Center for Statistics
unige:8590	Research Center for Statistics
unige:8591	Research Center for Statistics
unige:8592	Section des sciences de l'éducation
unige:143455	Département de minéralogie
unige:143456	Département de minéralogie
unige:143457	Département de minéralogie
unige:143458	Département de minéralogie
unige:143459	Département de minéralogie
unige:143460	Département de minéralogie
unige:143461	Département de minéralogie
unige:143462	Département de minéralogie
unige:143463	Département de minéralogie
unige:143466	Département de minéralogie
unige:143467	Département de minéralogie
unige:143468	Département de minéralogie
unige:143469	Département de minéralogie
unige:143470	Faculté des sciences
unige:143471	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:143476	Section des sciences de l'éducation
unige:143477	Section des sciences de l'éducation
unige:143478	Section des sciences de l'éducation
unige:143485	Faculté de droit
unige:143486	Faculté de droit
unige:143487	Section des sciences de l'éducation
unige:143504	Global Studies Institute
unige:143505	Global Studies Institute
unige:143506	Global Studies Institute
unige:143508	Institut des sciences de l'environnement
unige:143509	Département des sciences de la Terre
unige:143524	Faculté de droit
unige:143526	Faculté de droit
unige:143590	Département de sociologie
unige:143593	Département de physique théorique
unige:143595	Département de droit pénal
unige:143596	Département de droit pénal
unige:143601	Institut universitaire de formation des enseignants
unige:143601	Département de langue et de littérature anglaises
unige:143611	Faculté de droit
unige:143612	Faculté de droit
unige:143613	Faculté de psychologie et des sciences de l'éducation
unige:143614	Faculté de droit
unige:143616	Faculté de droit
unige:143617	Faculté de droit
unige:143618	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:143619	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:143620	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:143621	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:143622	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:143623	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:143624	Département des sciences de la Terre
unige:143629	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:143629	Département des sciences de la Terre
unige:143637	Section des sciences de l'éducation
unige:143638	Section des sciences de l'éducation
unige:143645	Section des sciences de l'éducation
unige:143652	Département de chimie minérale, analytique et appliquée
unige:143656	Section des sciences de l'éducation
unige:143657	Institut universitaire de formation des enseignants
unige:143657	Section des sciences de l'éducation
unige:143658	Section des sciences de l'éducation
unige:143659	Section des sciences de l'éducation
unige:143660	Section des sciences de l'éducation
unige:143661	Section des sciences de l'éducation
unige:143664	Section des sciences de l'éducation
unige:143702	Section de psychologie
unige:143756	Section de mathématiques
unige:143770	Département de langues et littératures romanes
unige:143775	Département de langues et littératures romanes
unige:143776	Faculté des sciences
unige:143861	Département de langues et littératures romanes
unige:143863	Département de langues et littératures romanes
unige:143867	Académie de droit international humanitaire
unige:143867	Département de droit international public et organisation internationale
unige:143870	Institut universitaire de formation des enseignants
unige:143871	Institut universitaire de formation des enseignants
unige:143872	Institut universitaire de formation des enseignants
unige:143875	Institut universitaire de formation des enseignants
unige:143876	Institut universitaire de formation des enseignants
unige:143877	Institut universitaire de formation des enseignants
unige:143881	Institut universitaire de formation des enseignants
unige:143882	Institut universitaire de formation des enseignants
unige:143883	Institut universitaire de formation des enseignants
unige:143884	Institut universitaire de formation des enseignants
unige:143885	Institut universitaire de formation des enseignants
unige:143886	Institut universitaire de formation des enseignants
unige:143887	Institut universitaire de formation des enseignants
unige:143888	Institut universitaire de formation des enseignants
unige:143893	Département de langue et de littérature allemandes
unige:143895	Département de langue et de littérature allemandes
unige:143897	Département des sciences de la Terre
unige:143898	Département de physique de la matière quantique
unige:143899	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:143900	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:143901	Faculté autonome de théologie protestante
unige:143902	Département de langues et littératures romanes
unige:143904	Département de chimie minérale, analytique et appliquée
unige:143905	Département d'histoire de l'art et de musicologie
unige:143907	Département de chimie minérale, analytique et appliquée
unige:143909	Département de chimie minérale, analytique et appliquée
unige:143910	Département de chimie minérale, analytique et appliquée
unige:143911	Département de chimie minérale, analytique et appliquée
unige:143913	Département de chimie minérale, analytique et appliquée
unige:143914	Département de chimie minérale, analytique et appliquée
unige:143916	Département de chimie minérale, analytique et appliquée
unige:143921	Département de chimie minérale, analytique et appliquée
unige:143927	Département d'informatique
unige:143936	Institute of Management
unige:144034	Section de psychologie
unige:144035	Institut des sciences de l'environnement
unige:144035	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:144041	Section de psychologie
unige:144043	Section de psychologie
unige:144053	Institut de démographie et de socioéconomie
unige:144056	Centre interfacultaire en droits de l'enfant
unige:144057	Département de droit civil
unige:144057	Département de droit commercial
unige:144107	Département d'interprétation
unige:144108	Centre interfacultaire de gérontologie et d'études des vulnérabilités
unige:144108	Institut de démographie et de socioéconomie
unige:144109	Département de traduction
unige:144110	Département d'histoire de l'art et de musicologie
unige:144113	Faculté des sciences
unige:144124	Faculté autonome de théologie protestante
unige:144134	Département de physique de la matière quantique
unige:144136	Institut des sciences de l'environnement
unige:144136	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:144137	Département de sociologie
unige:144137	Institut de recherches sociologiques
unige:144138	Département de sociologie
unige:144138	Institut de recherches sociologiques
unige:144139	Institut de recherches sociologiques
unige:144140	Département des sciences de la Terre
unige:144141	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:144142	Département de chimie minérale, analytique et appliquée
unige:144143	Département de chimie minérale, analytique et appliquée
unige:144144	Département de chimie minérale, analytique et appliquée
unige:144145	Département de chimie minérale, analytique et appliquée
unige:144148	Département de chimie minérale, analytique et appliquée
unige:144149	Département de chimie minérale, analytique et appliquée
unige:144150	Département de chimie minérale, analytique et appliquée
unige:144211	Département de langue et de littérature allemandes
unige:144220	Institut universitaire de formation des enseignants
unige:144220	Département de langue et de littérature anglaises
unige:144233	Département des sciences de l'antiquité
unige:144234	Département de philosophie
unige:144235	Faculté autonome de théologie protestante
unige:144236	Département de philosophie
unige:144239	Centre de droit bancaire et financier
unige:144241	Faculté de droit
unige:144242	Faculté de droit
unige:144244	Faculté de droit
unige:144246	Faculté de droit
unige:144255	Faculté de droit
unige:144259	Département des langues et des littératures françaises et latines médiévales
unige:144261	Département des langues et des littératures françaises et latines médiévales
unige:144264	Département des langues et des littératures françaises et latines médiévales
unige:144265	Département des langues et des littératures françaises et latines médiévales
unige:144269	Département des langues et des littératures françaises et latines médiévales
unige:144271	Faculté de droit
unige:144272	Faculté de droit
unige:144273	Centre interfacultaire en droits de l'enfant
unige:144274	Faculté de droit
unige:144275	Faculté de droit
unige:144276	Département de droit civil
unige:144277	Département de droit civil
unige:144278	Département de philosophie
unige:144279	Département de philosophie
unige:144280	Département de droit international privé
unige:144281	Département de droit international privé
unige:144282	Département de droit international privé
unige:144283	Département de philosophie
unige:144286	Département de droit pénal
unige:144287	Département de droit pénal
unige:144288	Département de droit pénal
unige:144289	Centre de droit bancaire et financier
unige:144296	Faculté des sciences
unige:144297	Faculté des sciences
unige:144298	Faculté des sciences
unige:144299	Faculté des sciences
unige:144300	Faculté des sciences
unige:144302	Faculté des sciences
unige:144303	Faculté des sciences
unige:144304	Département de minéralogie
unige:144305	Département de minéralogie
unige:144306	Département de minéralogie
unige:144307	Faculté des sciences
unige:144309	Département de droit civil
unige:144311	Faculté des sciences
unige:144322	Faculté de droit
unige:144323	Faculté de droit
unige:144328	Centre universitaire d'informatique
unige:144328	Information Science Institute
unige:144329	Département de droit commercial
unige:144331	Faculté de droit
unige:144332	Faculté de droit
unige:144333	Faculté de droit
unige:144334	Faculté de droit
unige:144336	Département des sciences de la Terre
unige:144337	Département de physique nucléaire et corpusculaire
unige:144338	Département des sciences de la Terre
unige:144339	Département des sciences de la Terre
unige:144340	Département des sciences de la Terre
unige:144341	Département de chimie physique
unige:144342	Département de chimie organique
unige:144343	Département des sciences de la Terre
unige:144344	Centre universitaire d'informatique
unige:144344	Département d'informatique
unige:144345	Section de physique
unige:144345	Département d'informatique
unige:144346	Département de chimie minérale, analytique et appliquée
unige:144347	Département de chimie minérale, analytique et appliquée
unige:144348	Département de chimie minérale, analytique et appliquée
unige:144349	Département de chimie minérale, analytique et appliquée
unige:144371	Département de langues et des littératures méditerranéennes, slaves, et orientales
unige:144372	Département de chimie minérale, analytique et appliquée
unige:144375	Département de chimie minérale, analytique et appliquée
unige:144376	Département de chimie minérale, analytique et appliquée
unige:144377	Département de chimie minérale, analytique et appliquée
unige:144379	Département de chimie minérale, analytique et appliquée
unige:144380	Département de chimie minérale, analytique et appliquée
unige:144382	Département de chimie minérale, analytique et appliquée
unige:144383	Section de psychologie
unige:144384	Département des sciences de la Terre
unige:144396	Institut de recherches sociologiques
unige:144398	Institut de recherches sociologiques
unige:144400	Institut de recherches sociologiques
unige:144401	Département de sociologie
unige:144401	Institut de recherches sociologiques
unige:144404	Centre universitaire d'informatique
unige:144404	Département d'informatique
unige:144406	Département d'histoire, économie et société
unige:144406	Institut d'histoire économique Paul Bairoch
unige:144407	Département de chimie minérale, analytique et appliquée
unige:144408	Département de chimie minérale, analytique et appliquée
unige:144409	Département de chimie minérale, analytique et appliquée
unige:144410	Département de chimie minérale, analytique et appliquée
unige:144411	Section des sciences de l'éducation
unige:144412	Département de chimie minérale, analytique et appliquée
unige:144413	Section des sciences de l'éducation
unige:144415	Section des sciences de l'éducation
unige:144417	Section des sciences de l'éducation
unige:144418	Section des sciences de l'éducation
unige:144422	Section des sciences de l'éducation
unige:144423	Section des sciences de l'éducation
unige:144425	Section de psychologie
unige:144426	Section de psychologie
unige:144427	Section de psychologie
unige:144429	Section des sciences de l'éducation
unige:144557	Département des sciences de la Terre
unige:144561	Faculté des sciences
unige:144562	Faculté des sciences
unige:144563	Faculté des sciences
unige:144564	Département de chimie physique
unige:144565	Département de traitement informatique multilingue
unige:144566	Département de traitement informatique multilingue
unige:144567	Département de sociologie
unige:144567	Institut de recherches sociologiques
unige:144569	Département de chimie physique
unige:144579	Département de chimie minérale, analytique et appliquée
unige:144591	Département de sociologie
unige:144591	Institut de recherches sociologiques
unige:144593	Département de sociologie
unige:144593	Institut de recherches sociologiques
unige:144594	Département de sociologie
unige:144594	Institut de recherches sociologiques
unige:144618	Département de géologie et de paléontologie
unige:144629	Département de minéralogie
unige:144630	Département de minéralogie
unige:144631	Département de minéralogie
unige:144633	Département de minéralogie
unige:144634	Département de minéralogie
unige:144637	Département de chimie minérale, analytique et appliquée
unige:144638	Département de minéralogie
unige:144671	Centre de droit bancaire et financier
unige:144678	Département de droit commercial
unige:144679	Faculté de droit
unige:144681	Département des sciences de la Terre
unige:144686	Centre interfacultaire en droits de l'enfant
unige:144687	Faculté de droit
unige:144696	Département d'histoire générale
unige:144697	Faculté d'économie et de management
unige:144698	Institut des études genre
unige:144699	Institut des études genre
unige:144700	Département de linguistique
unige:144701	Institut de recherches sociologiques
unige:144702	Département de physique de la matière quantique
unige:144702	Groupe de physique appliquée
unige:144704	Département des sciences de la Terre
unige:144706	Département des sciences de la Terre
unige:144707	Centre interfacultaire de gérontologie et d'études des vulnérabilités
unige:144707	Département de science politique et relations internationales
unige:144707	Département de sociologie
unige:144710	Département de chimie minérale, analytique et appliquée
unige:144711	Département de chimie minérale, analytique et appliquée
unige:144712	Département de chimie minérale, analytique et appliquée
unige:144714	Département de chimie minérale, analytique et appliquée
unige:144719	Département d'astronomie
unige:144755	Section de psychologie
unige:144758	Section de psychologie
unige:144761	Département de chimie organique
unige:144761	Département de chimie physique
unige:144762	Institut des sciences de l'environnement
unige:144762	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:144763	Institut des sciences de l'environnement
unige:144763	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:144766	Faculté de droit
unige:144768	Faculté de droit
unige:144769	Département de science politique et relations internationales
unige:144773	Section de psychologie
unige:144774	Section de psychologie
unige:144807	Département de chimie organique
unige:144808	Département de géographie et environnement
unige:144809	Département de science politique et relations internationales
unige:144810	Institut des études genre
unige:144811	Institut de recherches sociologiques
unige:144812	Département de géographie et environnement
unige:144813	Département de science politique et relations internationales
unige:144814	Institut de recherches sociologiques
unige:144814	Institut de démographie et de socioéconomie
unige:144815	Centre interfacultaire de gérontologie et d'études des vulnérabilités
unige:144815	Institut de démographie et de socioéconomie
unige:144816	Institut de recherches sociologiques
unige:144817	Centre interfacultaire de gérontologie et d'études des vulnérabilités
unige:144817	Institut de démographie et de socioéconomie
unige:144818	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:144823	Département de minéralogie
unige:144824	Département de minéralogie
unige:144825	Département de minéralogie
unige:144826	Département de minéralogie
unige:144827	Faculté des sciences
unige:144829	Faculté des sciences
unige:144831	Faculté des sciences
unige:144832	Département de minéralogie
unige:144833	Département de minéralogie
unige:144834	Département de minéralogie
unige:144835	Département de minéralogie
unige:144836	Département de minéralogie
unige:144838	Département de minéralogie
unige:144839	Département de minéralogie
unige:144840	Département de minéralogie
unige:144842	Département de minéralogie
unige:144843	Département de minéralogie
unige:144857	Département de chimie minérale, analytique et appliquée
unige:144858	Département de chimie minérale, analytique et appliquée
unige:144859	Département de chimie minérale, analytique et appliquée
unige:144860	Département des sciences de la Terre
unige:144864	Département de chimie minérale, analytique et appliquée
unige:144865	Département de chimie minérale, analytique et appliquée
unige:144867	Département de chimie minérale, analytique et appliquée
unige:144871	Département de physique de la matière quantique
unige:144871	Département de chimie minérale, analytique et appliquée
unige:144883	Section de psychologie
unige:144884	Section de psychologie
unige:144885	Section de psychologie
unige:144887	Section de psychologie
unige:144888	Section de psychologie
unige:144890	Section de psychologie
unige:144892	Section de psychologie
unige:144903	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:144904	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:144906	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:144908	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:144911	Département de science politique et relations internationales
unige:144912	Centre interfacultaire de gérontologie et d'études des vulnérabilités
unige:144912	Section de psychologie
unige:144912	Département de sociologie
unige:144918	Global Studies Institute
unige:144930	Département de traduction
unige:144931	Département de traduction
unige:144932	Département de traduction
unige:144933	Département de traduction
unige:144934	Département de traduction
unige:144935	Département de traduction
unige:144936	Département de traduction
unige:144938	Département d'histoire de l'art et de musicologie
unige:144939	Département d'études est-asiatiques
unige:144941	Faculté des sciences
unige:144951	Département de chimie minérale, analytique et appliquée
unige:144956	Département de chimie minérale, analytique et appliquée
unige:144957	Département de chimie physique
unige:144958	Département des sciences de l'antiquité
unige:144964	Faculté des sciences de la société
unige:144977	Département de minéralogie
unige:144978	Département de chimie minérale, analytique et appliquée
unige:144981	Département d'histoire de l'art et de musicologie
unige:144983	Institut d'histoire de la réformation
unige:144986	Section de psychologie
unige:144989	Département des sciences de l'antiquité
unige:144991	Département des sciences de l'antiquité
unige:144992	Département des sciences de l'antiquité
unige:144993	Section de psychologie
unige:144996	Section de psychologie
unige:145009	Département de chimie physique
unige:145009	Département de chimie minérale, analytique et appliquée
unige:145010	Institut des sciences de l'environnement
unige:145010	Groupe de physique appliquée
unige:145012	Département des sciences de la Terre
unige:145015	Département de chimie physique
unige:145016	Département de chimie physique
unige:145018	Section de mathématiques
unige:145020	Département des sciences de la Terre
unige:145022	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145024	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145025	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145029	Centre interfacultaire de gérontologie et d'études des vulnérabilités
unige:145029	Section de psychologie
unige:145033	Département de chimie minérale, analytique et appliquée
unige:145034	Département de chimie minérale, analytique et appliquée
unige:145036	Département de chimie minérale, analytique et appliquée
unige:145044	Institut des sciences de l'environnement
unige:145046	Département de droit commercial
unige:145047	Institut de la gouvernance de l'environnement et du développement territorial
unige:145048	Institut de recherches sociologiques
unige:145052	Institut de recherches sociologiques
unige:145058	Département de physique théorique
unige:145062	Institut des études genre
unige:145063	Institut des études genre
unige:145065	Institut des sciences de l'environnement
unige:145065	Département de géographie et environnement
unige:145067	Département de chimie minérale, analytique et appliquée
unige:145068	Département de chimie minérale, analytique et appliquée
unige:145069	Département de chimie minérale, analytique et appliquée
unige:145070	Département de chimie minérale, analytique et appliquée
unige:145071	Département de chimie minérale, analytique et appliquée
unige:145075	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145076	Section des sciences de la Terre et de l'Environnement
unige:145077	Département de géologie et de paléontologie
unige:145078	Département de géologie et de paléontologie
unige:145079	Département de géologie et de paléontologie
unige:145080	Département de géologie et de paléontologie
unige:145081	Département de géologie et de paléontologie
unige:145083	Section des sciences de l'éducation
unige:145084	Section des sciences de l'éducation
unige:145085	Section des sciences de l'éducation
unige:145090	Section des sciences de l'éducation
unige:145091	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145092	Département de géologie et de paléontologie
unige:145094	Section des sciences de l'éducation
unige:145097	Section des sciences de l'éducation
unige:145099	Section des sciences de l'éducation
unige:145101	Section des sciences de l'éducation
unige:145102	Section des sciences de l'éducation
unige:145104	Section des sciences de l'éducation
unige:145109	Département de chimie minérale, analytique et appliquée
unige:145110	Département de chimie minérale, analytique et appliquée
unige:145111	Département de chimie minérale, analytique et appliquée
unige:145112	Département de chimie minérale, analytique et appliquée
unige:145117	Département de science politique et relations internationales
unige:145118	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:145119	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:145120	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:145121	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:145122	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:145123	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:145124	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:145125	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:145126	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:145127	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:145128	Institut de démographie et de socioéconomie
unige:145130	Institut de démographie et de socioéconomie
unige:145131	Institut de démographie et de socioéconomie
unige:145132	Global Studies Institute
unige:145133	Institut de démographie et de socioéconomie
unige:145134	Global Studies Institute
unige:145135	Institut de la gouvernance de l'environnement et du développement territorial
unige:145136	Département de géographie et environnement
unige:145138	Département de géographie et environnement
unige:145139	Section des sciences de l'éducation
unige:145140	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:145142	Département de géographie et environnement
unige:145143	Département de géographie et environnement
unige:145146	Institut de la gouvernance de l'environnement et du développement territorial
unige:145147	Institut des sciences de l'environnement
unige:145147	Institut de la gouvernance de l'environnement et du développement territorial
unige:145148	MediaLAB-Genève, Institut des sciences de la communication, des médias et du journalisme
unige:145150	Global Studies Institute
unige:145150	Département de géographie et environnement
unige:145150	Institut de la gouvernance de l'environnement et du développement territorial
unige:145151	Institut de recherches sociologiques
unige:145157	Section de psychologie
unige:145184	Section des sciences de l'éducation
unige:145188	Section des sciences de l'éducation
unige:145196	Département des langues et des littératures françaises et latines médiévales
unige:145200	Département des langues et des littératures françaises et latines médiévales
unige:145202	Département de linguistique
unige:145202	Département de langue et de littérature anglaises
unige:145208	Département de géologie et de paléontologie
unige:145210	Département de géologie et de paléontologie
unige:145221	Faculté des sciences
unige:145222	Faculté des sciences
unige:145223	Département de chimie minérale, analytique et appliquée
unige:145224	Département de chimie minérale, analytique et appliquée
unige:145225	Section des sciences de l'éducation
unige:145226	Section des sciences de l'éducation
unige:145227	Section des sciences de l'éducation
unige:145228	Institut des sciences de l'environnement
unige:145229	Faculté autonome de théologie protestante
unige:145230	Institut des sciences de l'environnement
unige:145231	Département des sciences de la Terre
unige:145232	Institut des sciences de l'environnement
unige:145232	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145233	Section des sciences de l'éducation
unige:145234	Technologies de formation et apprentissage
unige:145236	Technologies de formation et apprentissage
unige:145237	Technologies de formation et apprentissage
unige:145238	Technologies de formation et apprentissage
unige:145239	Section des sciences de l'éducation
unige:145245	Global Studies Institute
unige:145245	Département de droit international public et organisation internationale
unige:145262	Global Studies Institute
unige:145262	Département de droit international public et organisation internationale
unige:145275	Centre interfacultaire de gérontologie et d'études des vulnérabilités
unige:145275	Section de psychologie
unige:145276	Centre interfacultaire de gérontologie et d'études des vulnérabilités
unige:145276	Section de psychologie
unige:145278	Département d'astronomie
unige:145283	Institut des sciences de l'environnement
unige:145283	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145284	Institut des sciences de l'environnement
unige:145284	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145285	Institut des sciences de l'environnement
unige:145285	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145286	Institut des sciences de l'environnement
unige:145286	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145288	Institut des sciences de l'environnement
unige:145288	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145290	Institut des sciences de l'environnement
unige:145290	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:145293	Institut des sciences de l'environnement
