id	pmid
unige:8851	16338281
unige:8852	9570943
unige:8853	17145709
unige:8854	15680365
unige:8855	18992376
unige:8856	16113646
unige:8857	10924404
unige:8859	12802786
unige:8860	12409292
unige:8861	12639920
unige:8862	7762575
unige:8863	15731909
unige:8864	18075465
unige:8865	18713856
unige:8866	20138042
unige:8867	15561943
unige:8868	16449294
unige:8869	12654337
unige:8870	15231743
unige:8871	17895424
unige:8872	16691619
unige:8873	10984450
unige:8874	10357813
unige:8875	12060768
unige:8876	15141093
unige:8877	12235117
unige:8878	11060460
unige:8879	19562714
unige:8880	15889150
unige:8881	7730348
unige:8882	17567995
unige:8883	11435690
unige:8884	18629875
unige:8885	16873681
unige:8886	14693708
unige:8887	15235036
unige:8888	11462234
unige:8889	6773144
unige:8890	9399902
unige:8891	9837816
unige:8892	8647939
unige:8893	14695535
unige:8894	15233996
unige:8895	8376928
unige:8896	15163635
unige:8897	16826523
unige:8898	9836534
unige:8899	10950928
unige:8900	11830488
unige:8901	19923982
unige:8902	17848579
unige:8903	2114286
unige:8904	9272162
unige:8905	10049735
unige:8906	9143496
unige:8907	19472221
unige:8908	11686308
unige:8909	10966858
unige:8910	11043862
unige:8911	8544402
unige:8912	8943477
unige:8913	8164438
unige:8914	2429303
unige:8915	19808798
unige:8916	20220756
unige:8917	8792823
unige:8918	9398839
unige:8919	7573953
unige:8920	16688753
unige:8921	17160898
unige:8922	11460507
unige:8923	11487003
unige:8924	16855369
unige:8925	17883695
unige:8926	9245995
unige:8927	10602365
unige:8928	8198551
unige:8929	17295221
unige:8930	10891444
unige:8931	11354637
unige:8932	15284111
unige:8933	8344910
unige:8934	9916133
unige:8935	10090934
unige:8936	8393853
unige:8937	12511408
unige:8938	19735582
unige:8939	17510324
unige:8940	11151753
unige:8941	19581486
unige:8942	18077382
unige:149861	33169470
unige:149871	33147077
unige:149872	33065633
unige:149922	33206481
unige:149923	33613453
unige:149924	33184110
unige:149925	33184018
unige:149926	33600766
unige:149927	33203308
unige:149928	33272241
unige:149929	33277910
unige:149931	33263959
unige:149934	33602809
unige:149946	33554861
unige:149948	33637530
unige:149949	32932781
unige:149952	33616098
unige:149956	33405388
unige:149966	33592271
unige:150029	33542100
unige:150032	33263958
unige:150033	33263957
unige:150034	33310164
unige:150076	33322021
unige:150079	32034188
unige:150082	32075791
unige:150115	33648336
unige:150117	32515415
unige:150118	33369174
unige:150119	32585679
unige:150120	32859713
unige:150121	33368923
unige:150124	32948800
unige:150125	32221707
unige:150130	33577579
unige:150143	27715109
unige:150270	33539766
unige:150313	33611118
unige:150316	33607705
unige:150323	33362949
unige:150324	33631694
unige:150325	11691821
unige:150326	33668724
unige:150327	32928618
unige:150328	33173521
unige:150329	33557780
unige:150331	33592241
unige:150353	33672097
unige:150376	32920218
unige:150377	31650651
unige:150378	32057528
unige:150379	32729652
unige:150380	32302373
unige:150464	33720134
unige:150465	33750786
unige:150466	33705377
unige:150467	33586379
unige:150471	33725281
unige:150472	33055383
unige:150492	6268938
unige:150494	7232217
unige:150499	33534816
unige:150500	33177589
unige:150516	33735644
unige:150520	33413521
unige:150521	33634736
unige:150530	32191813
unige:150533	33684566
unige:150534	33796114
unige:150536	32589061
unige:150537	33577985
unige:150538	33684293
unige:150541	33618012
unige:150548	33802656
unige:150549	32433015
unige:150550	33627233
unige:150551	33812604
unige:150552	33325663
unige:150554	33325658
unige:150555	33124028
unige:150556	33335406
unige:150557	33135065
unige:150558	33664384
unige:150559	33367617
unige:150561	33358044
unige:150562	32172309
unige:150563	32441803
unige:150564	33247734
unige:150565	32020041
unige:150566	32679085
unige:150567	32234450
unige:150568	31357013
unige:150569	32747400
unige:150570	29370379
unige:150571	31095687
unige:150572	33050329
unige:150573	32961131
unige:150574	33520455
unige:150577	32375861
unige:150578	32079664
unige:150581	32393320
unige:150582	30551514
unige:150583	32481505
unige:150584	33305611
unige:150585	32996404
unige:150586	33480472
unige:150587	25445950
unige:150588	31834501
unige:150611	32925254
unige:150613	32960264
unige:150615	32933498
unige:150616	32935342
unige:150617	32798235
unige:150618	31950198
unige:150619	33443838
unige:150620	33453464
unige:150626	33325660
unige:150630	33744606
unige:150631	33648637
unige:150633	32134250
unige:150634	33263953
unige:150635	33325657
unige:150646	33739292
unige:150658	33044285
unige:150659	32272886
unige:150660	32770672
unige:150661	33506439
unige:150662	33336625
unige:150663	33718324
unige:150704	33380859
unige:150705	33470566
unige:150708	31738424
unige:150709	30953057
unige:150711	29398134
unige:150712	31039254
unige:150713	33895835
unige:150714	31407789
unige:150715	30679811
unige:150716	28336720
unige:150717	33602870
unige:150728	33479934
unige:150733	33353504
unige:150735	32653433
unige:150747	2410257
unige:150751	2578576
unige:150761	3933974
unige:150773	2997138
unige:150775	2989253
unige:150817	32427471
unige:150829	33326326
unige:150831	33570806
unige:150841	33104230
unige:150843	33278630
unige:150847	33762339
unige:150874	33104076
unige:150931	16453673
unige:150935	2428033
unige:150967	33833434
unige:150968	33494144
unige:150981	12480700
unige:150983	12654658
unige:150991	14755635
unige:151024	15221233
unige:151028	15517612
unige:151032	15750124
unige:151035	16048910
unige:151039	32847215
unige:151041	19851992
unige:151048	23178235
unige:151053	23495197
unige:151054	24888426
unige:151056	33602874
unige:151061	33027515
unige:8943	315228
unige:8944	8496610
unige:8945	6389572
unige:8946	8063854
unige:8947	3536964
unige:8948	6368567
unige:8949	14681189
unige:8950	8116616
unige:8951	12436335
unige:8952	9226371
unige:8953	9325052
unige:8954	12215842
unige:8955	11479734
unige:8956	19443607
unige:8957	16644699
unige:8958	16344564
unige:8959	1696269
unige:8960	8393013
unige:8961	3121633
unige:8962	19783846
unige:8963	8829638
unige:8964	9745199
unige:8965	6451633
unige:8966	11692177
unige:8967	19851056
unige:8968	10748110
unige:8969	17668376
unige:8970	6134520
unige:8971	20106866
unige:8972	17131143
unige:8973	12676355
unige:8974	11126395
unige:8975	17706201
unige:8976	9215774
unige:8977	9042919
unige:8978	8958333
unige:8979	10441570
unige:8980	16909398
unige:8981	11175298
unige:8982	9354785
unige:8983	18097415
unige:8984	8610112
unige:8985	9003771
unige:8986	9345643
unige:8987	9276726
unige:8988	12036297
unige:8989	11707072
unige:8990	12466854
unige:8991	3301864
unige:8992	3291861
unige:8993	2440873
unige:8994	17702850
unige:8995	18362917
unige:8996	16215705
unige:8997	12107728
unige:8998	12783165
unige:8999	19417632
unige:9000	10598817
unige:9001	9856486
unige:9002	10397700
unige:9003	9287128
unige:9004	9407057
unige:9005	10341206
unige:9006	16819336
unige:9007	19609320
unige:9008	9407084
unige:9009	7896868
unige:9010	9389418
unige:9011	15833820
unige:9012	15314219
unige:9013	15652709
unige:9014	7821214
unige:9015	8554587
unige:9016	1918364
unige:9017	2440556
unige:9018	2509486
unige:9019	1900311
unige:9020	8349806
unige:9021	1309061
unige:9022	9113206
unige:9023	8325994
unige:9024	16372395
unige:9025	17299038
unige:9026	9545638
unige:9027	9150728
unige:9028	9717837
unige:9029	11137999
unige:9030	9465297
unige:9031	12802785
unige:9032	8776601
unige:9033	17668390
unige:9034	1898351
unige:9035	20019905
unige:9036	19720857
unige:9037	11944980
unige:9038	17392427
unige:9039	15882606
unige:9040	16041742
unige:9041	19214186
unige:9042	20083481
unige:151253	32341526
unige:151254	9987149
unige:151256	15070545
unige:151259	17329747
unige:151261	17570962
unige:151262	17521479
unige:151263	17719368
unige:151264	18344900
unige:151282	33784917
unige:151283	32907534
unige:151284	30606321
unige:151285	26619758
unige:151286	26711152
unige:151287	16292070
unige:151288	21642480
unige:151289	17079999
unige:151291	16015522
unige:151292	15665319
unige:151293	24120178
unige:151294	21592324
unige:151295	30866909
unige:151296	25751194
unige:151297	22766465
unige:151298	24626053
unige:151299	23659614
unige:151300	25889672
unige:151306	31835747
unige:151309	33553088
unige:151310	31919231
unige:151311	32486073
unige:151313	18433028
unige:151314	18783793
unige:151315	33715881
unige:151318	33715076
unige:151320	33112460
unige:151321	33827538
unige:151322	33838103
unige:151329	33668986
unige:151331	33443927
unige:151332	33419567
unige:151338	34522875
unige:151339	33893802
unige:151340	20060160
unige:151341	21056462
unige:151344	23726128
unige:151345	33876717
unige:151346	33605958
unige:151349	33866109
unige:151350	19165539
unige:151352	25642154
unige:151354	24333650
unige:151356	24375832
unige:151357	25345371
unige:151358	31379310
unige:151359	30739099
unige:151365	31849142
unige:151367	31938867
unige:151376	31989719
unige:151381	33910906
unige:151386	31994257
unige:151387	32140937
unige:151388	32198943
unige:151389	32326247
unige:151391	32548949
unige:151393	32461555
unige:151397	33746981
unige:151399	33898738
unige:151400	33468626
unige:151401	33639779
unige:151402	31982991
unige:151403	22814178
unige:151404	33757315
unige:151405	33446113
unige:151406	33658973
unige:151407	33427887
unige:151408	33822912
unige:151409	33755360
unige:151411	33256655
unige:151412	33079032
unige:151428	33788882
unige:151430	33180976
unige:151440	23682070
unige:151441	31591276
unige:151442	21045862
unige:151443	33428581
unige:151444	21204704
unige:151445	21860235
unige:151446	22791038
unige:151447	22677254
unige:151448	21512183
unige:151449	22323758
unige:151450	22343642
unige:151507	33033168
unige:151508	33630769
unige:151509	33672096
unige:151510	33588592
unige:151511	33586083
unige:151515	33453012
unige:151516	33941524
unige:151517	33715583
unige:151518	33631469
unige:151519	33586378
unige:151520	33712658
unige:151521	32978292
unige:151550	33856714
unige:151566	33947153
unige:151567	32484534
unige:151568	33552048
unige:151570	2430109
unige:151573	3025629
unige:151575	3513172
unige:151576	3011424
unige:151584	32199584
unige:151585	33382449
unige:151586	33688996
unige:151587	33581732
unige:151588	32336266
unige:151589	33800593
unige:151609	33809655
unige:151610	33907302
unige:151618	33961527
unige:151619	33843348
unige:151620	33901194
unige:151621	33794822
unige:151622	33840135
unige:151623	34286270
unige:151624	33895629
unige:151625	31150377
unige:151626	30634955
unige:151627	33740903
unige:151628	33770199
unige:151633	33478251
unige:151643	32571544
unige:151644	33318627
unige:151645	33679814
unige:151648	33032848
unige:151652	33953160
unige:151653	32353988
unige:151655	33554556
unige:151658	32622900
unige:151659	33555332
unige:151660	32409894
unige:151661	32388612
unige:151662	31846783
unige:151663	31969328
unige:151664	33908720
unige:151665	33908715
unige:151666	33779575
unige:151674	31571342
unige:151679	32008856
unige:151680	32700058
unige:151681	32130450
unige:151682	33021344
unige:151683	32994864
unige:151684	33041188
unige:151685	32989518
unige:151686	32781513
unige:151687	32532249
unige:151693	34064410
unige:151694	33636592
unige:151695	33757118
unige:151696	33803310
unige:151697	33622131
unige:151700	33661276
unige:151706	33833064
unige:151707	33881772
unige:151708	31314899
unige:151709	32317050
unige:151710	33849676
unige:151711	33313088
unige:151712	32566560
unige:151714	33630890
unige:151715	33638351
unige:151718	32199702
unige:151722	32479188
unige:151736	32309284
unige:151741	32641438
unige:151745	33262990
unige:151749	33782993
unige:151750	32566554
unige:151752	32544708
unige:151753	32395544
unige:151754	33837857
unige:151755	33959704
unige:151756	33566395
unige:151758	19175802
unige:151759	21604987
unige:151760	23538521
unige:151761	19843885
unige:151762	33255760
unige:151763	33407701
unige:151764	33881236
unige:151766	33170239
unige:151767	33354643
unige:151768	33188702
unige:151769	33063292
unige:151770	32503465
unige:151771	32243952
unige:151775	32290815
unige:151776	33763654
unige:151778	31797187
unige:151780	33579927
unige:151782	33693558
unige:151783	31897607
unige:151784	31754647
unige:151785	31230373
unige:151787	31678426
unige:151788	32084221
unige:151793	33585994
unige:151795	33512854
unige:151801	32314647
unige:151802	32620946
unige:151803	31676990
unige:151806	31858519
unige:151808	32737630
unige:151810	33593642
unige:151811	33691201
unige:151812	33661195
unige:151813	33798903
unige:151814	33765602
unige:151821	32706832
unige:151822	30463011
unige:151823	32627382
unige:151824	33646178
unige:151825	33667115
unige:151826	33948583
unige:151833	33990204
unige:151834	33767220
unige:151835	33808502
unige:151836	33540506
unige:151837	28932338
unige:151838	33955943
unige:151839	34069148
unige:151842	33544986
unige:151843	33534002
unige:151844	33762503
unige:151845	32760923
unige:151849	33126224
unige:151851	33478119
unige:151954	31009935
unige:151955	32979881
unige:151956	32526075
unige:151957	33516161
unige:151958	33161427
unige:151959	33974394
unige:151960	33492394
unige:151970	33974072
unige:151971	24801843
unige:151973	33975626
unige:152157	21767917
unige:152158	22642353
unige:152159	21668106
unige:152239	33138936
unige:152240	33312132
unige:152241	32209627
unige:152242	33618282
unige:152243	32154124
unige:152244	31858267
unige:152245	33002507
unige:152246	32359757
unige:152247	33174695
unige:152248	31054257
unige:152249	32088348
unige:152250	33539505
unige:152251	31590921
unige:152262	33685854
unige:152292	33783098
unige:152294	33931049
unige:152295	34006284
unige:152320	20950484
unige:152321	21054682
unige:152322	20949331
unige:152323	20812789
unige:152324	20500212
unige:152325	32299853
unige:152326	32034674
unige:152327	34023830
unige:152328	33491067
unige:152329	29752959
unige:152330	33496673
unige:152332	34036889
unige:152333	31232427
unige:152334	32705353
unige:152335	33909116
unige:152336	32896653
unige:152337	20361969
unige:152338	33357516
unige:152339	33952323
unige:152340	34017314
unige:152341	33860120
unige:152342	33920076
unige:152343	34045050
unige:152344	34045711
unige:152345	21443535
unige:152346	33924806
unige:152347	17445938
unige:152348	19732324
unige:152349	34149669
unige:152350	34072103
unige:152351	34116325
unige:152352	34112916
unige:152472	20383611
unige:152473	20092676
unige:152474	19888933
unige:152475	19965840
unige:152476	19852586
unige:152477	19498218
unige:152478	19390184
unige:152479	19384197
unige:152480	19383043
unige:152547	34127693
unige:152548	33998186
unige:152549	33904040
unige:152551	33953630
unige:152552	33998189
unige:9043	9709978
unige:9044	2456615
unige:9045	17596282
unige:9046	9716406
unige:9047	9121423
unige:9048	19812249
unige:9050	14659893
unige:9051	19708871
unige:9052	14980497
unige:9053	12064623
unige:9054	20364121
unige:9055	12554769
unige:9056	16638805
unige:9057	19845918
unige:9058	12065665
unige:9059	17372197
unige:9060	6173398
unige:9061	19404553
unige:9062	15951562
unige:9063	9600232
unige:9064	20049737
unige:9065	19861162
unige:9066	3880760
unige:9067	3106085
unige:9068	6374011
unige:9069	2483395
unige:9070	8491179
unige:9071	3025232
unige:9072	1833420
unige:9073	8612225
unige:9074	7583092
unige:9075	8910330
unige:9076	9401005
unige:9077	1634510
unige:9078	18591654
unige:9079	12893758
unige:9080	16141000
unige:9081	16195396
unige:9082	16457748
unige:9083	17635718
unige:9084	8594555
unige:9085	12475772
unige:9086	15756539
unige:9087	10568746
unige:9088	3275693
unige:9089	17568003
unige:9090	18237279
unige:9091	12466850
unige:9092	11907649
unige:9093	15880785
unige:9094	16021470
unige:9095	11281453
unige:9096	15753313
unige:9097	14517952
unige:9098	20075255
unige:9099	9344684
unige:9100	3112228
unige:9101	2434595
unige:9102	3706517
unige:9103	12370279
unige:9104	11857783
unige:9105	17192468
unige:9106	8655142
unige:9107	9042915
unige:9108	15012626
unige:9109	20135062
unige:9110	17097187
unige:9111	15472206
unige:9112	17568002
unige:9113	9287108
unige:9114	9927592
unige:9127	8516850
unige:9128	8578479
unige:9129	8946169
unige:9130	8851012
unige:9131	7728145
unige:9132	7981723
unige:9133	15338645
unige:9134	8409840
unige:9135	1370150
unige:9136	19014665
unige:9137	6155298
unige:9138	761714
unige:9139	488572
unige:9140	700273
unige:9141	6104627
unige:9142	8646889
unige:9143	17571346
unige:9144	8209906
unige:152553	33998193
unige:152554	33998187
unige:152584	33998188
unige:152585	33636992
unige:152586	34179766
unige:152587	30474928
unige:152588	31596047
unige:152590	33998192
unige:152591	33367888
unige:152592	33387367
unige:152593	32971521
unige:152594	33760418
unige:152595	33760417
unige:152596	33760422
unige:152597	33716343
unige:152598	33351229
unige:152599	32049453
unige:152600	32997447
unige:152601	32646687
unige:152602	32238841
unige:152603	33086507
unige:152604	32219371
unige:152605	33122479
unige:152606	33661112
unige:152609	33861848
unige:152610	33952631
unige:152619	34145386
unige:152620	34145271
unige:152621	34055429
unige:152622	33578430
unige:152626	33800588
unige:152627	33908001
unige:152628	33908000
unige:152630	33806471
unige:152631	33055081
unige:152632	33326854
unige:152633	33177103
unige:152634	32810263
unige:152654	33276027
unige:152659	33748726
unige:152660	34125405
unige:152661	33484770
unige:152662	33771350
unige:152665	31749148
unige:152666	32073766
unige:152668	16847582
unige:152670	32699617
unige:152671	31785410
unige:152672	32223981
unige:152673	32387170
unige:152674	31378207
unige:152675	32674427
unige:152676	31899808
unige:152677	33751604
unige:152678	33443830
unige:152680	34011570
unige:152681	34070242
unige:152682	33930917
unige:152688	33390354
unige:152693	34036248
unige:152695	33296386
unige:152696	32665666
unige:152697	32059773
unige:152698	31918402
unige:152710	26507169
unige:152711	26299969
unige:152720	2589842
unige:152803	34237504
unige:152850	34215680
unige:152851	19293171
unige:152852	19064748
unige:152853	18936695
unige:152854	18794393
unige:152855	18329548
unige:152856	17519551
unige:152857	17620495
unige:152858	15514194
unige:152859	16832085
unige:152860	20385909
unige:152861	20651272
unige:152862	34146950
unige:152865	34034047
unige:152866	34144399
unige:152867	34073805
unige:152868	34058594
unige:152869	34107411
unige:153041	32975306
unige:153042	32885778
unige:153043	32747329
unige:153044	31839275
unige:153045	32843519
unige:153046	32152509
unige:153047	32568044
unige:153048	33219411
unige:153111	33057678
unige:153112	32640024
unige:153113	32619238
unige:153114	31784370
unige:153115	32087113
unige:153116	32628983
unige:153117	32619434
unige:153118	32203126
unige:153119	32389162
unige:153120	32562715
unige:153121	31822301
unige:153122	32303372
unige:153124	31987124
unige:153125	32144978
unige:153126	33023505
unige:153127	31322969
unige:153139	32738233
unige:153142	33116976
unige:153193	31961091
unige:153194	31284034
unige:153195	32165285
unige:153196	32561512
unige:153197	32038223
unige:153198	33296129
unige:153199	33546611
unige:153207	33023770
unige:153214	33002923
unige:153217	31238348
unige:153218	32530534
unige:153221	33065197
unige:153224	33049076
unige:153228	31610922
unige:153229	32900772
unige:153230	32997357
unige:153231	26471035
unige:153232	23402798
unige:153233	23808718
unige:153234	27442665
unige:153235	27655345
unige:153242	32401751
unige:153244	31961093
unige:153245	32555389
unige:153246	31841795
unige:153248	31923088
unige:153249	30958888
unige:153250	32035041
unige:153251	31988971
unige:153252	32303881
unige:153253	32634297
unige:153254	33024437
unige:153256	32921742
unige:153257	33143951
unige:153277	34162363
unige:153284	33837599
unige:153285	32239839
unige:153286	33227788
unige:153339	32003056
unige:153341	32609733
unige:153343	32700230
unige:153345	34010288
unige:153346	33512441
unige:153348	33705561
unige:153349	33910980
unige:153350	32849230
unige:153352	32354674
unige:153354	33495876
unige:153357	32292693
unige:153435	34230037
unige:153449	34263351
unige:153484	34214093
unige:153485	34238258
unige:153486	33483763
unige:153487	33526928
unige:153488	33593804
unige:153489	33676518
unige:153490	33675694
unige:153491	33632275
unige:153492	33011726
unige:153493	33170997
unige:153494	33206941
unige:153495	33176988
unige:153496	31779179
unige:153497	31634541
unige:153498	32511740
unige:153499	32631588
unige:153500	32599872
unige:153501	31419647
unige:153502	33139531
unige:153503	33106967
unige:153504	31463648
unige:153505	33638661
unige:153506	32418237
unige:153632	2446597
unige:153645	34106536
unige:153646	34109873
unige:153647	33872379
unige:153648	34009758
unige:153649	34000060
unige:153650	32035042
unige:153651	31969230
unige:153652	34356742
unige:153655	32053027
unige:153656	34111171
unige:153657	32996608
unige:153658	33807593
unige:153659	33842959
unige:153672	34294685
unige:153673	33524773
unige:153674	33536449
unige:153675	33524454
unige:153676	33257954
unige:153678	33525740
unige:153679	33387984
unige:153680	32969607
unige:153681	33187692
unige:153682	33890987
unige:153683	33726883
unige:153684	33597064
unige:153685	33950587
unige:153686	33827005
unige:153687	32358223
unige:153688	33950586
unige:153689	34250969
unige:153690	34319882
unige:153691	33952381
unige:153692	34052829
unige:153693	34099482
unige:153694	33517081
unige:153695	32698122
unige:153696	32202828
unige:153712	31780249
unige:153739	32135396
unige:153740	32363935
unige:153741	31153916
unige:153742	34034799
unige:153743	30583048
unige:153744	30591367
unige:153745	29889226
unige:153746	29668893
unige:153782	34301676
unige:153783	34124865
unige:153786	34330852
unige:153815	26182403
unige:153816	26095250
unige:153817	25852188
unige:153818	25609650
unige:153819	25392414
unige:153820	25543256
unige:153821	25473422
unige:153822	25398899
unige:153823	25167057
unige:153824	24270602
unige:153825	23632384
unige:153826	23712464
unige:153827	23450850
unige:153828	23632385
unige:153829	23658712
unige:153830	23569204
unige:153884	32182705
unige:153885	32193334
unige:153887	32690605
unige:153888	32934005
unige:153890	33046605
unige:153891	33287330
unige:153892	33288722
unige:153893	33348602
unige:153894	33782527
unige:153895	34035280
unige:153896	33961938
unige:153897	34166873
unige:153898	34120623
unige:153900	33994192
unige:153902	33949004
unige:153904	33893988
unige:153906	33834311
unige:153915	33073408
unige:153917	33417279
unige:153925	34006066
unige:153929	33625384
unige:153930	33610329
unige:153938	33512016
unige:153955	33496423
unige:153957	33638156
unige:153958	33990229
unige:153985	33491377
unige:153986	32488486
unige:153987	33515230
unige:153988	33140630
unige:153992	34183808
unige:153993	34239308
unige:153994	34314711
unige:153995	34231337
unige:153996	34129817
unige:153997	33601412
unige:153998	33274611
unige:153999	32966785
unige:154000	32841527
unige:154001	32493791
unige:154002	32488020
unige:154003	32376655
unige:154004	32203281
unige:154005	31799501
unige:154043	31732166
unige:154044	31015631
unige:154045	30979687
unige:154046	30940805
unige:154047	30552023
unige:154048	30194240
unige:154049	29686425
unige:154050	29191879
unige:154052	28566423
unige:154053	28490665
unige:154057	28486102
unige:154058	28176769
unige:154060	27829148
unige:154061	27829136
unige:154062	27339708
unige:154063	27072748
unige:154064	26989197
unige:154067	26872698
unige:154069	26831087
unige:154070	26582898
unige:154071	26091029
unige:154072	25584886
unige:154073	25074615
unige:154074	24452356
unige:154075	34290587
unige:154078	34236085
unige:154079	33833084
unige:154080	34095423
unige:154081	33511676
unige:154086	33930037
unige:154087	34356980
unige:154099	33487167
unige:154100	33729457
unige:154101	33749946
unige:154102	34262907
unige:154107	34313987
unige:154112	33804890
unige:154113	34198758
unige:154114	34315806
unige:154119	34068677
unige:154128	31846234
unige:154131	34352655
unige:9145	8839893
unige:9146	16244706
unige:9147	6419990
unige:9148	9826911
unige:9149	3121370
unige:9150	7011731
unige:9151	19789640
unige:9152	17410939
unige:9153	9465890
unige:9154	7833950
unige:9155	2210117
unige:9156	9166666
unige:9157	17196391
unige:9158	2538793
unige:9159	17386002
unige:9160	20403199
unige:9161	7011715
unige:9162	19598064
unige:9163	18507846
unige:9164	8307590
unige:9165	18428344
unige:9166	19543368
unige:9167	18500348
unige:9168	7009145
unige:9169	15924626
unige:9170	20041166
unige:9171	17641165
unige:9172	1890988
unige:9173	8171464
unige:9174	15997984
unige:9175	1333241
unige:9176	8740225
unige:9177	16925836
unige:9178	8786009
unige:9179	6174318
unige:9180	18411129
unige:9181	1769434
unige:9182	1884895
unige:9183	7821742
unige:9184	18610768
unige:9185	3514324
unige:9186	7011735
unige:9187	491966
unige:9188	6337906
unige:9189	7028460
unige:9190	3301485
unige:9191	3556277
unige:9192	3289893
unige:9193	6337904
unige:9194	6123433
unige:9195	374062
unige:9196	7000077
unige:9197	16925838
unige:9198	19226436
unige:9199	7534735
unige:9200	20428235
unige:9201	3935323
unige:9202	1606611
unige:9203	8388818
unige:9204	2957965
unige:9205	8069315
unige:9206	9356018
unige:9207	9246508
unige:9208	9166668
unige:9209	19356716
unige:9210	20126523
unige:9211	3065116
unige:9212	4046556
unige:9213	7485255
unige:9214	18288889
unige:9215	2983218
unige:9216	7581367
unige:9217	8525433
unige:9218	6414863
unige:9219	18784092
unige:9220	7002687
unige:9221	2450879
unige:9222	2443514
unige:9223	1377526
unige:9224	4039964
unige:9225	6155578
unige:9226	8381712
unige:9227	19424496
unige:9228	15983404
unige:9229	20369022
unige:9230	17206863
unige:9231	19684856
unige:9232	212035
unige:9233	6386182
unige:9234	3896518
unige:9235	3555846
unige:9236	3064300
unige:9237	15604099
unige:9238	19875496
unige:9239	9053296
unige:9240	8797003
unige:9241	2025278
unige:9242	1703548
unige:9243	1522127
unige:9244	1377527
unige:154132	34296056
unige:154133	34196169
unige:154135	33330551
unige:154136	33302304
unige:154137	33166405
unige:154138	33245842
unige:154144	33180935
unige:154145	33638914
unige:154146	33609395
unige:154147	34312795
unige:154148	34340653
unige:154151	33869038
unige:154162	15013214
unige:154163	14581620
unige:154164	14550418
unige:154165	12907783
unige:154166	12466855
unige:154167	12495844
unige:154168	12044012
unige:154169	11823802
unige:154170	11782947
unige:154171	11520659
unige:154172	11378387
unige:154173	11091085
unige:154174	10559974
unige:154175	10498938
unige:154176	9843199
unige:154177	9634234
unige:154178	9550705
unige:154179	9486640
unige:154180	9349822
unige:154181	9244291
unige:154182	9032013
unige:154183	9025073
unige:154184	6206376
unige:154186	3519364
unige:154187	3600698
unige:154189	2826129
unige:154190	2564813
unige:154191	2570357
unige:154192	2186530
unige:154193	1671660
unige:154194	1763425
unige:154195	8241773
unige:154196	8367492
unige:154197	8155584
unige:154198	8124714
unige:154199	7521084
unige:154200	8069910
unige:154201	7551564
unige:154202	7649364
unige:154203	34059682
unige:154204	34318869
unige:154205	33796011
unige:154206	34358835
unige:154207	34400250
unige:154210	21695610
unige:154211	19756637
unige:154214	34436417
unige:154216	33803230
unige:154242	19908048
unige:154243	18356261
unige:154244	18398710
unige:154245	15377548
unige:154247	11222335
unige:154248	14977767
unige:154249	11158795
unige:154250	16815251
unige:154251	17279310
unige:154252	14977778
unige:154253	15148208
unige:154254	12928275
unige:154255	12543748
unige:154256	12185126
unige:154257	12486514
unige:154258	11589868
unige:154259	21108169
unige:154260	11436940
unige:154261	11561787
unige:154262	11438051
unige:154263	11157866
unige:154264	11453850
unige:154265	11264137
unige:154266	14531628
unige:154267	19916329
unige:154301	32477183
unige:154302	33580705
unige:154318	34220417
unige:154319	33490061
unige:154323	23519551
unige:154324	34312215
unige:154325	34330184
unige:154326	26449796
unige:154329	30024188
unige:154342	34469733
unige:154349	32396764
unige:154369	22610758
unige:154378	32988820
unige:154379	33552848
unige:154380	33238561
unige:154381	33232578
unige:154382	34205874
unige:154383	34083772
unige:154384	34253743
unige:154385	34455306
unige:154387	11224720
unige:154388	32940027
unige:154391	28189805
unige:154393	29027305
unige:154394	24973242
unige:154395	34355004
unige:154396	34114654
unige:154397	34271371
unige:154398	33161177
unige:154399	34174252
unige:154400	30439553
unige:154401	31656049
unige:154402	30654686
unige:154407	30753721
unige:154458	33041075
unige:154461	33685654
unige:154463	33867532
unige:154465	34207110
unige:154467	34137788
unige:154471	33870441
unige:154472	34196675
unige:154473	34274159
unige:154474	34329772
unige:154475	34086609
unige:154476	34062715
unige:154477	12875469
unige:154478	16054992
unige:154482	34029276
unige:154484	22806145
unige:154486	22617959
unige:154487	22574179
unige:154490	22538849
unige:154491	22373819
unige:154492	32645005
unige:154493	14678033
unige:154494	32528843
unige:154495	12490278
unige:154497	24037632
unige:154498	32841766
unige:154499	32558451
unige:154500	18018825
unige:154501	22400348
unige:154502	21772259
unige:154503	21414489
unige:154504	21220119
unige:154505	20934865
unige:154506	21119626
unige:154507	20195258
unige:154508	34324704
unige:154509	33094282
unige:154510	34338315
unige:154514	34216116
unige:154515	34117481
unige:154518	34099689
unige:154519	33159050
unige:154520	27941796
unige:154531	28916764
unige:154532	27941795
unige:154533	26074082
unige:154534	24052947
unige:154535	25418721
unige:154536	24803647
unige:154537	22266850
unige:154538	31673080
unige:154539	31562397
unige:154541	34174787
unige:154542	34459905
unige:154553	23201681
unige:154554	20207219
unige:154556	25266397
unige:154557	32746468
unige:154559	32162704
unige:154560	19815870
unige:154561	22400364
unige:154562	25194692
unige:154563	27055856
unige:154564	20971980
unige:154567	19127896
unige:154569	24308291
unige:154570	32005125
unige:154572	34301940
unige:154573	32019823
unige:154574	33543333
unige:154576	33468514
unige:154577	34440452
unige:154578	32033592
unige:154579	34431637
unige:154580	32041666
unige:154581	32046790
