856_domain	DATA	BIOMED	discipline_clinical	discipline_basic	discipline_biology	discipline_pharma	discipline_affective	discipline_dentistry	discipline_medicine_general	discipline_neurosciences	FUNDER	FNS_FUNDER	EU_FUNDER
IRIS.EHESS.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
IRPI.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
IRRODL.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
ISCA-ARCHIVE.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
ISCA-SPEECH.ORG	0	0	0	0	0	0	0	0	0	0	3	3	0
ISCAP.IPP.PT	0	0	0	0	0	0	0	0	0	0	0	0	0
ISI.REVUESONLINE.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
ISI.UNIL.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
ISMNI.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
ISONOMIA.ITAM.MX	0	0	0	0	0	0	0	0	0	0	0	0	0
ISP.SAGEPUB.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
ISPA.PT	0	0	0	0	0	0	0	0	0	0	0	0	0
ISPRS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
ISRCTN.COM	3	3	3	0	0	0	0	0	0	0	2	1	1
ISRF.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
ISS-SSI.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
ISSN 1660-9603	1	0	0	0	0	0	0	0	0	0	0	0	0
ISSN ÉLECTRONIQUE 2076-8427	1	0	0	0	0	0	0	0	0	0	0	0	0
ISSUU.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
ISTE-EDITIONS.FR	0	0	0	0	0	0	0	0	0	0	1	1	0
ISTE.CO.UK	0	0	0	0	0	0	0	0	0	0	0	0	0
ISTEGROUP.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
ISTFIN.ECO.USI.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
ISTITUTOSTORICORESISTENZA.IT	0	0	0	0	0	0	0	0	0	0	0	0	0
ITCON.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
ITHAQUE-EDITIONS.FR	0	1	0	0	0	0	1	0	0	0	0	0	0
ITM-CONFERENCES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
ITU.INT	0	0	0	0	0	0	0	0	0	0	0	0	0
IUCN.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IUMSP.CH	0	1	1	0	0	0	0	0	0	0	0	0	0
IUPAC.ORG	0	1	0	0	1	0	0	0	0	0	0	0	0
IUS.UZH.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
IV.IIARJOURNALS.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
IWAPONLINE.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
IWC.OXFORDJOURNALS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IWRA.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IWTC.INFO	0	0	0	0	0	0	0	0	0	0	0	0	0
IZA.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
IZAJOM.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
J-CS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
J-MICROPALAEONTOL.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
JABFM.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
JAC.OXFORDJOURNALS.ORG	0	18	14	4	0	0	0	0	0	0	0	0	0
JACCES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JAD.QUINTESSENZ.DE	0	1	0	0	0	0	0	1	0	0	0	0	0
JAE.OXFORDJOURNALS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JAHA.AHAJOURNALS.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
JAII2021.SCIENCESCONF.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JAMA.AMA-ASSN.ORG	0	13	11	2	0	0	0	0	0	0	0	0	0
JAMA.JAMANETWORK.COM	0	1	0	0	1	0	0	0	0	0	2	2	0
JAMANETWORK.COM	0	41	41	2	0	0	0	0	0	0	11	8	5
JAP.PHYSIOLOGY.ORG	0	5	4	2	0	0	0	0	0	0	0	0	0
JAPANLINKCENTER.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
JASN.ASNJOURNALS.ORG	0	4	1	4	0	0	0	0	0	0	2	2	0
JASSS.SOC.SURREY.AC.UK	0	0	0	0	0	0	0	0	0	0	1	1	0
JAYPEEDIGITAL.COM	0	2	2	0	0	0	0	0	0	0	0	0	0
JB.ASM.ORG	0	7	3	3	2	0	0	0	0	0	2	2	0
JBC.ORG	0	111	52	43	21	2	0	0	2	0	10	9	2
JBE-PLATFORM.COM	0	1	0	0	0	0	1	0	0	0	3	3	0
JBJI.COPERNICUS.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
JBJI.NET	0	1	1	0	0	0	0	0	0	0	0	0	0
JBJS.BONEANDJOINT.ORG.UK	0	1	1	0	0	0	0	0	0	0	0	0	0
JBJS.ORG	0	7	7	0	0	0	0	0	0	0	0	0	0
JBJS.ORG.UK	0	1	1	0	0	0	0	1	0	0	0	0	0
JBMETHODS.ORG	1	2	2	0	0	0	0	0	0	0	2	2	0
JBPE.SUMS.AC.IR	0	1	1	0	0	0	0	0	0	0	0	0	0
JBR.SAGEPUB.COM	0	1	1	0	1	0	0	0	0	0	0	0	0
JCB.ORG	0	4	0	1	3	0	0	0	0	0	1	1	0
JCB.RUPRESS.ORG	0	28	16	12	0	0	0	0	0	0	1	1	0
JCDA.CA	0	1	1	0	0	0	0	1	0	0	0	0	0
JCEM.ENDOJOURNALS.ORG	0	7	5	3	0	0	0	0	0	0	0	0	0
JCER.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
JCHEMED.CHEM.WISC.EDU	0	0	0	0	0	0	0	0	0	0	0	0	0
JCI.ORG	0	3	2	0	1	0	0	0	0	0	0	0	0
JCIMCR.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
JCLAD.SCIENCE-RES.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
JCM.ASM.ORG	0	6	6	0	0	0	0	0	0	0	0	0	0
JCMIMAGESCASEREPORTS.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
JCMR-ONLINE.COM	0	1	1	1	0	0	0	0	0	0	0	0	0
JCO.ASCOPUBS.ORG	0	10	10	1	0	0	0	0	0	0	0	0	0
JCOM.SISSA.IT	1	2	0	0	2	0	0	0	0	0	0	0	0
JCP.AIP.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JCP.EDPSCIENCES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JCP.SAGEPUB.COM	0	1	0	0	0	1	0	0	1	0	0	0	0
JCS.BIOLOGISTS.ORG	0	36	8	18	8	0	0	0	2	0	1	1	0
JDDST.COM	0	1	0	0	0	1	0	0	0	0	1	1	0
JDMDH.EPISCIENCES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JEAN-MONNET.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
JEANMONNETPROGRAM.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JEATDISORD.BIOMEDCENTRAL.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
JEATDISORD.COM	0	1	0	0	0	0	1	0	0	0	0	0	0
JEB.BIOLOGISTS.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
JECCR.BIOMEDCENTRAL.COM	0	2	1	2	1	1	0	0	0	0	1	1	1
JECH.BMJ.COM	0	1	1	0	0	0	0	0	0	0	1	1	0
JEEH.IT	0	0	0	0	0	0	0	0	0	0	0	0	0
JEM.RUPRESS.ORG	0	3	0	2	1	0	0	0	0	0	0	0	0
JEO-ESSKA.SPRINGEROPEN.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
JEP-TALN2016.LIMSI.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
JESP.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JETDENCRE.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
JFEC.OXFORDJOURNALS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JFR.GEOSCIENCEWORLD.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JGCINEMA.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
JGI.CAMH.NET	0	1	1	0	0	0	0	0	0	0	0	0	0
JGLD.RO	0	1	1	0	0	0	0	0	0	0	0	0	0
JGME.ORG	0	1	1	0	0	0	0	0	1	0	0	0	0
JGS.LYELLCOLLECTION.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JHI-SBIS.SAUDE.WS	0	0	0	0	0	0	0	0	0	0	0	0	0
JHIDC.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
JHMAS.OXFORDJOURNALS.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
JHNMR.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JHOONLINE.BIOMEDCENTRAL.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
JHS.SAGEPUB.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
JIACI.ORG	0	2	2	2	0	0	0	0	0	0	0	0	0
JIASOCIETY.ORG	0	1	0	0	0	0	0	0	1	0	0	0	0
JICJ.OXFORDJOURNALS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JICLT.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
JID.OXFORDJOURNALS.ORG	0	8	7	1	0	0	0	0	0	0	0	0	0
JIDC.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
JIDS.OXFORDJOURNALS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JIEL.OXFORDJOURNALS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JIMMUNOL.ORG	0	57	19	43	0	0	0	0	2	0	2	2	0
JIOMICS.COM	0	1	0	1	0	0	0	0	0	0	0	0	0
JIPED.UB.RO	0	0	0	0	0	0	0	0	0	0	0	0	0
JITC.BIOMEDCENTRAL.COM	0	1	0	1	0	0	0	0	0	0	0	0	0
JITC.BMJ.COM	0	2	2	0	0	0	0	0	0	0	0	0	0
JIVP.EURASIPJOURNALS.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
JIVP.EURASIPJOURNALS.SPRINGEROPEN.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
JJAP.IPAP.JP	0	0	0	0	0	0	0	0	0	0	0	0	0
JJAP.JSAP.JP	0	0	0	0	0	0	0	0	0	0	4	4	0
JLB-JOURNALLEHRERINNENBILDUNG.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
JLB.ONLINELIBRARY.WILEY.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
JLC.JST.GO.JP	0	1	0	0	0	1	0	1	0	0	0	0	0
JLE.COM	1	14	14	2	0	0	1	0	0	0	0	0	0
JLEUKBIO.ORG	0	9	5	4	0	0	0	0	0	0	0	0	0
JLIMNOL.IT	0	0	0	0	0	0	0	0	0	0	0	0	0
JLR.ORG	0	4	1	1	2	0	0	0	0	0	0	0	0
JM.COPERNICUS.ORG	0	1	0	0	1	0	0	0	0	0	0	0	0
JMCB.OXFORDJOURNALS.ORG	0	2	1	1	0	0	0	0	0	0	0	0	0
JME.BIOSCIENTIFICA.COM	0	1	0	0	0	1	0	0	0	0	0	0	0
JME.BMJ.COM	0	5	5	0	0	0	0	0	0	0	0	0	0
JME.ENDOCRINOLOGY-JOURNALS.ORG	0	2	1	1	0	0	0	0	0	0	0	0	0
JMEDICALCASEREPORTS.BIOMEDCENTRAL.COM	0	7	6	0	0	0	0	1	1	0	0	0	0
JMEDICALCASEREPORTS.ORG	0	1	1	1	0	0	0	0	0	0	0	0	0
JMG.BMJ.COM	0	3	3	0	0	0	0	0	0	0	0	0	0
JMIR.ORG	0	24	24	0	0	0	0	0	3	0	4	3	1
JMLA.PITT.EDU	0	3	3	0	0	0	0	0	0	0	0	0	0
JMM.MICROBIOLOGYRESEARCH.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JMM.SGMJOURNALS.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
JMP.OXFORDJOURNALS.ORG	0	2	2	0	0	0	0	0	0	0	0	0	0
JMRHS.INFO	0	1	1	0	0	0	0	0	0	0	0	0	0
JMU.EDU	0	0	0	0	0	0	0	0	0	0	0	0	0
JN.PHYSIOLOGY.ORG	0	2	1	1	0	0	0	0	0	0	0	0	0
JNANOBIOTECHNOLOGY.BIOMEDCENTRAL.COM	0	2	0	2	0	0	0	0	0	0	1	1	0
JNANOBIOTECHNOLOGY.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
JNC.PSYCHOPEN.EU	0	0	0	0	0	0	0	0	0	0	0	0	0
JNEPHROL.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
JNEURODEVDISORDERS.BIOMEDCENTRAL.COM	0	3	3	1	0	0	1	0	0	0	2	2	0
JNEURODEVDISORDERS.COM	0	2	2	0	0	0	0	0	0	0	0	0	0
JNEUROENGREHAB.BIOMEDCENTRAL.COM	0	1	0	1	0	0	1	0	0	0	0	0	0
JNEUROINFLAMMATION.BIOMEDCENTRAL.COM	0	3	3	0	0	0	0	0	0	0	3	3	0
JNEUROINFLAMMATION.COM	0	1	0	1	0	0	0	0	0	0	0	0	0
JNEUROSCI.ORG	0	45	5	41	1	0	3	0	0	1	6	6	3
JNIS.BMJ.COM	0	3	3	0	0	0	0	0	0	0	0	0	0
JNM.SNMJOURNALS.ORG	0	9	9	0	0	0	0	0	0	2	2	2	1
JNNP.BMJ.COM	0	14	13	1	0	0	0	0	0	1	2	2	1
JOE.BIOSCIENTIFICA.COM	0	1	1	0	0	0	0	0	0	0	1	1	0
JOE.ENDOCRINOLOGY-JOURNALS.ORG	0	4	2	3	0	0	0	0	0	0	0	0	0
JOGH.ORG	0	0	0	0	0	0	0	0	0	0	1	1	0
JOGHR.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
JOHN-LIBBEY-EUROTEXT.FR	0	5	5	1	0	0	0	0	0	0	0	0	0
JOI.JLC.JST.GO.JP	0	1	0	0	1	1	0	0	0	0	0	0	0
JOM.SAGEPUB.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
JOMOS.ORG	0	1	0	0	0	0	0	1	0	0	0	0	0
JOPLINK.NET	0	1	1	1	0	0	0	0	0	0	0	0	0
JOPPP.BIOMEDCENTRAL.COM	0	2	1	0	0	1	0	0	0	0	0	0	0
JORTHOPTRAUMATOL.SPRINGEROPEN.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
JOSE-CORTI.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
JOSEPHCONRADSOCIETY.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JOSIS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JOSR-ONLINE.BIOMEDCENTRAL.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
JOSS.THEOJ.ORG	0	2	2	0	0	0	0	0	0	0	1	1	0
JOSTRANS.ORG	0	0	0	0	0	0	0	0	0	0	1	1	0
JOURNAL-FUER-PSYCHOLOGIE.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAL-REVISIT.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
JOURNAL.ADMEE.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAL.CIISS.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAL.CSJ.JP	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAL.EMBNET.ORG	0	2	1	0	1	0	0	0	0	0	0	0	0
JOURNAL.EQUINOXPUB.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAL.FRONTIERSIN.ORG	1	52	26	13	5	0	15	0	0	0	16	14	5
JOURNAL.GERONTECHNOLOGY.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
JOURNAL.HEP.COM.CN	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAL.ORALTRADITION.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAL.PSY.ULAVAL.CA	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAL.SFU-KRAS.RU	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAL.SJDM.ORG	0	1	0	0	0	0	1	0	0	0	0	0	0
JOURNALARCHIVE.JST.GO.JP	0	1	0	1	0	0	0	0	0	0	0	0	0
JOURNALDATABASE.INFO	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALHOSTING.UCALGARY.CA	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALIMPLANTDENT.SPRINGEROPEN.COM	0	1	0	0	0	0	0	1	0	0	0	0	0
JOURNALOFCOGNITION.ORG	0	0	0	0	0	0	0	0	0	0	1	1	0
JOURNALOFHEARINGSCIENCE.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALOFPLAY.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALOFSING.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALOFTRUSTMANAGEMENT.COM	0	0	0	0	0	0	0	0	0	0	1	0	1
JOURNALOFVISION.ORG	0	1	1	1	0	0	0	0	0	0	0	0	0
JOURNALPUBLICSPACE.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.AAI.ORG	0	2	1	2	0	0	0	0	0	0	1	1	1
JOURNALS.AMETSOC.ORG	0	0	0	0	0	0	0	0	0	0	1	1	1
JOURNALS.AOM.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.APS.ORG	2	0	0	0	0	0	0	0	0	0	4	4	2
JOURNALS.ASHS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.ASM.ORG	0	25	15	11	2	0	0	0	0	0	14	12	3
JOURNALS.BIOLOGISTS.COM	0	17	1	6	10	0	0	0	0	0	14	12	6
JOURNALS.CAMBRIDGE.ORG	0	38	26	6	2	0	6	0	0	0	5	5	0
JOURNALS.COPMADRID.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.HEALIO.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
JOURNALS.HUMANKINETICS.COM	0	1	1	0	1	0	1	0	0	0	1	1	0
JOURNALS.IMPAN.PL	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.INDEXCOPERNICUS.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
JOURNALS.IUCR.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.JPS.JP	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.KANTIANA.RU	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.KENT.AC.UK	1	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.KU.EDU	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.LINGUISTICSOCIETY.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.LWW.COM	0	210	198	15	0	0	0	1	7	3	21	20	2
JOURNALS.OPENEDITION.ORG	2	13	4	0	7	0	2	0	0	0	15	14	1
JOURNALS.PHYSIOLOGY.ORG	0	11	9	5	0	0	0	0	0	0	8	8	0
JOURNALS.PLOS.ORG	1	42	35	5	5	0	0	0	1	0	13	12	1
JOURNALS.SAGEPUB.COM	0	86	67	8	5	5	9	1	2	1	50	45	7
JOURNALS.SFU.CA	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.STFM.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
JOURNALS.TPLONDON.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.TUBITAK.GOV.TR	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.UAIR.ARIZONA.EDU	0	1	0	0	1	0	0	0	0	0	0	0	0
JOURNALS.UCC.IE	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.UCHICAGO.EDU	0	3	3	0	0	0	0	0	0	0	1	1	0
JOURNALS.UIC.EDU	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.USJ.EDU.LB	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.VIAMEDICA.PL	0	6	3	2	0	0	0	0	1	0	0	0	0
JOURNALSSYSTEM.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
JOURNALURBANIZM.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAUX.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
JOV.ARVOJOURNALS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JOVE.COM	3	16	14	6	2	1	0	1	0	0	3	2	1
JOWR.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JP.PHYSOC.ORG	0	16	3	10	0	0	0	0	4	0	0	0	0
JP1.JOURNALDEPHYSIQUE.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JPALEONTOL.GEOSCIENCEWORLD.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JPEDS.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
JPET.ASPETJOURNALS.ORG	0	2	1	1	0	0	0	0	0	0	0	0	0
JPHARMACOL.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
JPHE.AMEGROUPS.COM	0	4	4	0	0	0	0	0	0	0	0	0	0
JPHRES.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
JPHYS.JOURNALDEPHYSIQUE.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JPHYSCOL.JOURNALDEPHYSIQUE.ORG	0	0	0	0	0	0	0	0	0	0	1	1	0
JPHYSIOL.ORG	0	1	0	0	1	0	0	0	0	0	0	0	0
JPHYSLET.JOURNALDEPHYSIQUE.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JPP.KRAKOW.PL	0	1	1	0	0	0	0	0	0	0	0	0	0
JPRO.SPRINGEROPEN.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
JPS.LIBRARY.UTORONTO.CA	0	0	0	0	0	0	0	0	0	0	0	0	0
JPSJ.IPAP.JP	0	0	0	0	0	0	0	0	0	0	0	0	0
JPUBHEALTH.OXFORDJOURNALS.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
JRHEUM.ORG	0	10	10	4	0	0	0	0	0	0	0	0	0
JS.SAGAMOREPUB.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
JSEDRES.GEOSCIENCEWORLD.ORG	0	0	0	0	0	0	0	0	0	0	1	1	0
JSEDRES.SEPMONLINE.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JSLHR.ASHA.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JSS.OSSPRESS.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
JSTAGE.JST.GO.JP	0	3	0	0	0	0	1	2	0	0	0	0	0
JSTATSOFT.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
JSTOR.ORG	0	37	25	0	9	0	3	0	0	0	1	1	0
JTD.AMEGROUPS.COM	0	3	3	0	0	0	0	0	0	0	0	0	0
JTHJOURNAL.ORG	0	3	3	0	0	0	0	0	0	0	1	1	0
JTULTRASOUND.BIOMEDCENTRAL.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
JULTRASOUNDMED.ORG	0	2	1	0	0	0	0	0	1	0	0	0	0
JUNIPERPUBLISHERS.COM	0	2	1	0	0	0	0	1	0	0	1	1	0
JUNKYARDOFTHEMIND.COM	0	2	0	0	0	0	2	0	0	0	0	0	0
JURISPRUDENCE.CZ	0	0	0	0	0	0	0	0	0	0	0	0	0
JUSLETTER-IT.WEBLAW.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
JUSLETTER.WEBLAW.CH	0	6	5	0	0	0	0	0	1	0	1	1	0
JVI.ASM.ORG	0	1	0	1	0	0	0	0	0	0	0	0	0
JVIR.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
K-UP.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
KARGER.COM	0	86	78	6	6	1	3	0	1	0	14	12	2
KARGER.FIGSHARE.COM	2	2	2	0	0	0	0	0	0	0	1	0	1
KARLBUEHLER.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
KAROLINUM.CZ	0	0	0	0	0	0	0	0	0	0	0	0	0
KAS.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
KELLOGG.NORTHWESTERN.EDU	0	0	0	0	0	0	0	0	0	0	0	0	0
KERNOS.REVUES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
KLUWERARBITRATION.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
KLUWERLAWONLINE.COM	0	0	0	0	0	0	0	0	0	0	1	1	0
KNOWLEDGECOMMONS.POPCOUNCIL.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
KOFAM.CH	1	1	1	0	0	0	0	0	0	0	0	0	0
KROENER-VERLAG.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
KULTURKLAMMER.ORG	0	0	0	0	0	0	0	0	0	0	1	1	0
LA-PRESS.COM	0	1	0	0	1	0	0	0	0	0	1	1	1
LA.HEIA-FR.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
LABEURB.UNICAMP.BR	0	0	0	0	0	0	0	0	0	0	0	0	0
LABOME.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
LABORETFIDES.COM	0	2	2	0	0	0	0	0	0	0	0	0	0
LACITE.INFO	0	0	0	0	0	0	0	0	0	0	0	0	0
LADISPUTE.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
LADOCUMENTATIONFRANCAISE.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
LAGEDHOMME.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
LAJSBA.SEDIMENTOLOGIA.ORG.AR	0	0	0	0	0	0	0	0	0	0	0	0	0
LALPE.COM	0	0	0	0	0	0	0	0	0	0	1	1	0
LAMECHE.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
LAMPADA.UERJ.BR	1	0	0	0	0	0	0	0	0	0	0	0	0
LANDESBIOSCIENCE.COM	0	1	0	1	0	0	0	0	0	0	0	0	0
LANEVOL.ORG	1	1	0	0	1	0	0	0	0	0	0	0	0
LANGSCI-PRESS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
LANGUAGECAREERS.UN.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
LANS-TTS.UANTWERPEN.BE	0	0	0	0	0	0	0	0	0	0	0	0	0
LAPENSEEECOLOGIQUE.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
LARCHITECTUREDAUJOURDHUI.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
LARCIER.COM	0	0	0	0	0	0	0	0	0	0	1	1	0
LAREVUEDUPRATICIEN.FR	0	2	2	0	0	0	0	0	0	0	0	0	0
LAS.SAGEPUB.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
LASA.INTERNATIONAL.PITT.EDU	0	0	0	0	0	0	0	0	0	0	0	0	0
LAUBSCHER.GITHUB.IO	1	1	1	0	0	0	0	0	0	0	0	0	0
LAURENT.JEANPAUL.FREE.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
LAVIEDESIDEES.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
LAVIEECONOMIQUE.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
LAW.GEORGETOWN.EDU	0	0	0	0	0	0	0	0	0	0	0	0	0
LAWINSIDE.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
LCDPU.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
LCE.UNIV-LYON2.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
