id	date	BIOMED	discipline_clinical	discipline_basic	discipline_biology	discipline_pharma	discipline_affective	discipline_dentistry	discipline_medicine_general	discipline_neurosciences	DATA	DATA_TYPE_appendixes	DATA_TYPE_data_supplements	DATA_TYPE_shared_data	FUNDER	FNS_FUNDER	EU_FUNDER	type
unige:162092	2022	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:162098	2021	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	Thèse
unige:162143	2022	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:162169	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:162170	2022	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:162212	2022	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162265	2022	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Article scientifique
unige:162276	2022	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Master
unige:162281	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162282	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162297	2022	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Master
unige:162301	2022	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Master
unige:162315	2022	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	Article scientifique
unige:162353	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162354	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:162355	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162356	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:162357	2018	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162358	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162389	2022	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	Article scientifique
unige:162393	2021	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162398	2022	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162399	2022	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	Article scientifique
unige:162400	2022	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162401	2022	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162402	2021	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	Chapitre de livre
unige:162406	2022	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162410	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:162411	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162416	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162422	2019	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162423	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162424	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162425	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162426	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162427	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162428	2022	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Master
unige:162429	2022	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Master
unige:162430	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162431	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162433	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162434	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162435	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:162436	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162437	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162438	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	Article scientifique
unige:162439	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162440	2022	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Chapitre de livre
unige:162441	2022	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162442	2022	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:162444	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162445	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162446	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162447	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162453	2022	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Master
unige:162462	2022	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:162471	2022	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:162479	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Numéro de revue
unige:162480	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162481	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162482	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162483	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162484	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162485	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162486	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:162487	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162488	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:162489	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162491	2022	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162492	2022	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162493	2021	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:162495	2022	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162497	2022	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162498	2021	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:162540	2021	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162573	2022	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:162574	2022	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162575	2022	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162576	2021	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162577	2021	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162578	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162579	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162580	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:162585	2022	1	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	Article scientifique
unige:162586	2021	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:162592	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162595	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:162600	2022	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162602	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:162603	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162604	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Article scientifique
unige:162605	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:162606	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162607	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:162608	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162609	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162610	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	Article scientifique
unige:162611	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162612	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162613	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:162614	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:162615	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162616	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162618	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162619	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162627	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162638	2021	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162639	2022	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162652	2022	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162653	2022	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162654	2022	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162655	2022	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162682	2022	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162687	2022	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162688	2022	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162697	2022	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	Article scientifique
unige:162711	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162712	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162713	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162714	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162718	2022	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162719	2022	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162720	2021	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162721	2021	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162726	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chapitre d'actes
unige:162727	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chapitre d'actes
unige:162728	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Article scientifique
unige:162729	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162730	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chapitre d'actes
unige:162731	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Article scientifique
unige:162732	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chapitre d'actes
unige:162734	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:162735	2022	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:162740	2022	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162743	2022	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:162750	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162753	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162755	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162757	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:162758	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Article scientifique
unige:162759	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162765	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:162766	2022	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	0	Article scientifique
unige:162775	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162778	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:162782	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique
unige:162783	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162784	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162785	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:162786	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:162787	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162788	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162789	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162790	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162791	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162793	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162794	2021	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	Article scientifique
unige:162796	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162797	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162798	2021	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	Article scientifique
unige:162799	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162812	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162813	2021	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	Article scientifique
unige:162814	2022	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	Article scientifique
unige:162815	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162816	2022	1	1	1	1	0	0	0	0	0	1	1	0	1	1	1	0	Article scientifique
unige:162818	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162819	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:162820	2022	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:162821	2022	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	Article scientifique
unige:162822	2019	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Master d'études avancées
unige:162823	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162824	2022	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	Article scientifique
unige:162825	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162826	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162829	2022	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	Article scientifique
unige:162831	2022	1	1	1	0	0	1	0	0	0	1	0	0	1	1	1	0	Article scientifique
unige:162832	2022	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0	Article scientifique
unige:162834	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162840	2022	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Chapitre de livre
unige:162841	2022	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162846	2022	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:162859	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:162860	2021	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	Article scientifique
unige:162861	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162862	2022	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162863	2022	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162864	2022	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique
unige:162865	2022	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162883	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162887	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162888	2021	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	Article scientifique
unige:162889	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:162890	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162891	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162894	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:162895	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162896	2022	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	Article scientifique
unige:162897	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:162898	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162899	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Article scientifique
unige:162900	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:162901	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162902	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162903	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162904	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162905	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162908	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162909	2022	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Master
unige:162911	2021	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162913	2022	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162914	2022	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162915	2021	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162916	2022	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	Article scientifique
unige:162917	2022	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique
unige:162919	2022	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162921	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162922	2020	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162923	2022	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	Article scientifique
unige:162924	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162925	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162926	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162927	2020	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	Article scientifique
unige:162928	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse de privat-docent
unige:162929	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse de privat-docent
unige:162930	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:162931	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse de privat-docent
unige:162932	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162933	2019	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Thèse
unige:162934	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	Article scientifique
unige:162935	2020	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	Article scientifique
unige:162936	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162937	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article professionnel
unige:162938	2019	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162941	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162942	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162943	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162968	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162969	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162971	2022	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	Article scientifique
unige:162972	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162973	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162974	2022	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	Article scientifique
unige:162975	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:162977	2022	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	Article scientifique
unige:162978	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162981	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:162986	2022	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162987	2022	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:162988	2022	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:162989	2019	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162990	2018	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162991	2018	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162993	2019	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:162997	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:163000	2022	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique
unige:163014	2021	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse de privat-docent
unige:163015	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse de privat-docent
unige:163023	2022	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	Master
unige:163026	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:163027	2022	1	0	1	1	0	0	0	0	0	1	0	1	1	1	1	1	Article scientifique
unige:163031	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:163032	2022	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:163046	2022	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:163047	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:163050	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:163054	2018	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:163055	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:163059	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:163063	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:163064	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:163069	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:163071	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:163072	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:163073	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:163077	2022	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Thèse
unige:163088	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:163093	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:163101	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:163109	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:163116	2022	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:163117	2022	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:163118	2022	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:163119	2022	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:163120	2022	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Master
unige:163121	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:163122	2019	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Master
unige:163123	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Article scientifique
unige:163124	2022	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Master
